Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-08-02,219.358,221.179,216.656,216.952,209594.59365659
2019-08-05,216.467,217.428,203.669,203.669,378075.48846638
2019-08-06,203.669,213.577,203.58,209.638,335584.73227629
2019-08-07,211.944,213.29,205.214,206.847,313129.5037274
2019-08-08,210.024,212.043,208.292,209.638,197183.90223687
2019-08-09,211.756,213.389,209.252,210.123,243903.8308694
2019-08-12,211.37,215.408,209.44,211.657,137825.96164006
2019-08-13,211.657,216.656,211.657,215.507,337841.77270544
2019-08-14,214.933,216.467,211.37,211.944,385052.71371423
2019-08-16,211.944,223.97,209.539,222.525,494214.05984141
2019-08-19,222.525,229.741,222.436,227.048,390643.788797
2019-08-20,227.048,228.879,220.318,225.316,296009.74093782
2019-08-21,224.356,229.068,224.356,228.978,197945.67863955
2019-08-22,228.978,231.77,225.316,230.325,418486.00909532
2019-08-23,230.899,232.344,226.959,231.285,213819.7248449
2019-08-26,227.048,232.344,225.9,231.958,190300.63614744
2019-08-27,231.859,237.54,231.285,235.897,597649.95918614
2019-08-28,236.382,237.253,230.711,233.403,266306.52311466
2019-08-29,232.819,238.787,231.859,238.787,342674.10232613
2019-08-30,240.519,249.952,239.747,243.41,839505.88452739
2019-09-02,243.41,244.271,238.213,240.519,198877.1877155
2019-09-03,240.232,241.004,237.055,239.658,195334.01816088
2019-09-04,241.004,244.558,240.707,241.767,299022.49588846
2019-09-05,243.41,245.142,241.291,242.351,228895.62336045
2019-09-06,243.697,246.003,241.479,245.815,209932.03837607
2019-09-09,247.062,251.773,246.775,250.14,306781.70380961
2019-09-10,250.14,251.011,238.114,239.559,428137.53426078
2019-09-11,240.519,244.271,240.034,242.44,244144.28548987
2019-09-12,244.37,245.043,239.559,241.479,180676.38944732
2019-09-13,241.479,243.41,238.599,239.272,175880.43111377
2019-09-16,239.074,243.984,237.926,241.093,268827.25537551
2019-09-17,240.707,241.192,239.074,240.519,153459.55322494
2019-09-18,240.331,240.707,235.224,236.095,287571.60232357
2019-09-19,236.194,238.401,234.551,235.521,145218.42574931
2019-09-20,236.669,237.728,231.671,234.848,450830.18648956
2019-09-23,234.848,237.629,227.434,234.175,227367.01898744
2019-09-24,234.462,239.074,233.116,239.074,208530.73350802
2019-09-25,239.559,239.559,231.958,235.61,146797.54579889
2019-09-26,235.709,238.787,235.709,238.599,91269.703799613
2019-09-27,237.926,238.5,235.135,235.808,68421.463287002
2019-09-30,236.283,236.283,232.819,234.175,129664.64893341
2019-10-01,234.848,235.709,228.879,231.671,353144.99176556
2019-10-02,230.998,231.087,225.128,225.415,225341.34035699
2019-10-03,224.168,231.572,224.168,229.939,151790.51527107
2019-10-04,230.414,234.749,227.632,229.651,162986.80982604
2019-10-07,230.711,231.77,227.048,227.048,135648.73597989
2019-10-08,228.78,228.879,222.238,224.356,219421.91337651
2019-10-09,226.088,229.553,224.455,229.166,116040.57096248
2019-10-10,229.939,230.414,221.278,221.763,245660.7661005
2019-10-11,224.069,228.592,223.198,228.008,172974.76939746
2019-10-14,229.166,233.789,225.128,233.789,142375.40347195
2019-10-15,234.749,238.886,233.878,237.441,157027.98061784
2019-10-16,237.54,237.54,231.671,231.859,140110.28053455
2019-10-17,231.473,233.116,225.801,225.801,240716.29167783
2019-10-18,226.088,229.364,223.871,226.088,108732.97318986
2019-10-21,228.493,229.553,223.198,224.168,103388.41460876
2019-10-22,224.168,228.008,222.337,225.702,181890.78631207
2019-10-23,225.9,227.533,224.455,226.474,102021.46040077
2019-10-24,228.008,234.363,226.662,232.73,275257.90100287
2019-10-25,232.73,235.224,231.384,233.205,140477.02434645
2019-10-28,233.304,235.61,233.205,235.61,69901.572610503
2019-10-29,235.709,238.886,235.323,236.669,246698.35809725
2019-10-30,235.808,244.657,235.808,244.657,336720.32468559
2019-10-31,244.657,247.25,240.806,242.539,205081.52311182
2019-11-04,247.062,248.893,244.271,248.507,272667.45710836
2019-11-05,248.695,249.952,244.37,245.518,222330.60603342
2019-11-06,246.29,249.655,243.598,249.655,182145.38532198
2019-11-07,249.952,257.742,249.655,257.356,283221.19225736
2019-11-08,255.911,255.911,250.912,250.912,248254.24093561
2019-11-12,252.733,253.99,246.775,250.14,317331.39770449
2019-11-13,250.14,256.683,250.14,255.238,276813.78384122
2019-11-14,256.109,256.297,248.794,251.1,264678.90801558
2019-11-15,251.486,254.852,250.714,252.545,185592.57509112
2019-11-18,254.852,255.624,253.218,255.624,126007.31394974
2019-11-19,255.911,257.356,253.505,255.436,136744.92616146
2019-11-20,255.139,256.871,253.703,256.871,186406.88779743
